ProductName;Manufacturer;BrandName;ClassName;StyleName;ColorName;Size;SalesQuantity
Contoso  Calentador de agua 7.2GPM X1800 Verde;Contoso, Ltd;Contoso ;Deluxe;Product0804011;Verde;12.5  x 14  x 3.9 ;909
Contoso  Calentador de agua 4.3GPM M1250 Verde;Contoso, Ltd;Contoso ;Normal;Product0804012;Verde;5.4  x 3.7  x 1.5 ;588
Contoso  Calentador de agua 4.0GPM M1250 Verde;Contoso, Ltd;Contoso ;Normal;Product0804013;Verde;3.5  x 2  x 5  ;920
Contoso  Calentador de agua 2.6GPM E0900 Verde;Contoso, Ltd;Contoso ;Normal;Product0804014;Verde;6.5  x 4.5  x 4.5  ;825
Contoso  Calentador de agua 1.5GPM E0800 Verde;Contoso, Ltd;Contoso ;Economía;Product0804015;Verde;4  x 2.5  x 5.5  ;1325
Contoso  Calentador de agua 7.2GPM X1800 Plata;Contoso, Ltd;Contoso ;Deluxe;Product0804016;Plata;3.4  x 2.2  x 5  ;973
Contoso  Calentador de agua 4.3GPM M1250 Plata;Contoso, Ltd;Contoso ;Normal;Product0804017;Plata;3.2  x 5.4  x 3.2 ;699
Contoso  Calentador de agua 4.0GPM M1250 Plata;Contoso, Ltd;Contoso ;Normal;Product0804018;Plata;2.6  x 5.4  x 2.8 ;1037
Contoso  Calentador de agua 2.6GPM E0900 Plata;Contoso, Ltd;Contoso ;Normal;Product0804019;Plata;3.2  x 5.4  x 3.2 ;994
Contoso  Calentador de agua 1.5GPM E0800 Plata;Contoso, Ltd;Contoso ;Economía;Product0804020;Plata;5  x 2.4  x 3.9 ;1090
Contoso  Calentador de agua 7.2GPM X1800 Gris;Contoso, Ltd;Contoso ;Deluxe;Product0804021;Gris;4.1 x 7.9 x 14.2 ;1061
Contoso  Calentador de agua 4.3GPM M1250 Gris;Contoso, Ltd;Contoso ;Normal;Product0804022;Gris;6.9  x 10.4  x 4 ;597
Contoso  Calentador de agua 4.0GPM M1250 Gris;Contoso, Ltd;Contoso ;Normal;Product0804023;Gris;4.1 x 7.9 x 14.8;990
Contoso  Calentador de agua 2.6GPM E0900 Gris;Contoso, Ltd;Contoso ;Normal;Product0804024;Gris;6.9  x 10.4  x 4 ;771
Contoso  Calentador de agua 1.5GPM E0800 Gris;Contoso, Ltd;Contoso ;Economía;Product0804025;Gris;3.4  x 2.2  x 5  ;860
Contoso  Calentador de agua 7.2GPM X1800 Red;Contoso, Ltd;Contoso ;Deluxe;Product0804026;Red;6.9  x 10.4  x 4 ;928
Contoso  Calentador de agua 4.3GPM M1250 Red;Contoso, Ltd;Contoso ;Normal;Product0804027;Red;8.5 x 12.2 x 22.8;672
Contoso  Calentador de agua 4.0GPM M1250 Red;Contoso, Ltd;Contoso ;Normal;Product0804028;Red;5  x 2.4  x 3.9 ;929
Contoso  Calentador de agua 2.6GPM E0900 Red;Contoso, Ltd;Contoso ;Normal;Product0804029;Red;4.8  x 2.7  x 3.6 ;1086
Contoso  Calentador de agua 1.5GPM E0800 Red;Contoso, Ltd;Contoso ;Economía;Product0804030;Red;5  x 2.4  x 3.9 ;1086
Contoso  Calentador de agua 4.3GPM M1250 Amarillo;Contoso, Ltd;Contoso ;Normal;Product0804031;Amarillo;5.1  x 2.4  x 3.7 ;627
Contoso Cafetera superautomática 12 C X1250 Negro;Contoso, Ltd;Contoso;Deluxe;Product0805001;Negro;15.6 x 11 x 10.5;624
Contoso Cafetera automática 10 C M1000 Negro;Contoso, Ltd;Contoso;Normal;Product0805002;Negro;16.6 x 12 x 10.4;516
Contoso Cafetera 12 C M1000 Negro;Contoso, Ltd;Contoso;Normal;Product0805003;Negro;15 x 11 x 14 ;1020
Contoso Cafetera automática 5 C E0900 Negro;Contoso, Ltd;Contoso;Economía;Product0805004;Negro;12.5  x 14  x 3.9 ;836
Contoso Cafetera 5 C E0900 Negro;Contoso, Ltd;Contoso;Economía;Product0805005;Negro;9.2 x 9.5 x 12.5;1117
Contoso Cafetera 4 C E0800 Negro;Contoso, Ltd;Contoso;Economía;Product0805006;Negro;12.5  x 14  x 3.9 ;1129
Contoso Cafetera superautomática 12 C X1250 Plata;Contoso, Ltd;Contoso;Deluxe;Product0805007;Plata;15 x 16 x 13   ;466
Contoso Cafetera automática 10 C M1000 Plata;Contoso, Ltd;Contoso;Normal;Product0805008;Plata;12 x 8.8 x 12.8;561
Contoso Cafetera 12 C M1000 Plata;Contoso, Ltd;Contoso;Normal;Product0805009;Plata;12.5  x 14  x 3.9 ;915
Contoso Cafetera automática 5 C E0900 Plata;Contoso, Ltd;Contoso;Economía;Product0805010;Plata;11 x 17 x 14 ;912
Contoso Cafetera 5 C E0900 Plata;Contoso, Ltd;Contoso;Economía;Product0805011;Plata; 8.4 x 12.4 x 13 ;1179
Contoso Cafetera 4 C E0800 Plata;Contoso, Ltd;Contoso;Economía;Product0805012;Plata;16.8 x 12.3 x 10.4;990
Contoso Cafetera superautomática 12 C X1250 Blanco;Contoso, Ltd;Contoso;Deluxe;Product0805013;Blanco;15.2 x 11 x 14.6;402
Contoso Cafetera automática 10 C M1000 Blanco;Contoso, Ltd;Contoso;Normal;Product0805014;Blanco;12.4  x 14  x 3.9 ;740
Contoso Cafetera 12 C M1000 Blanco;Contoso, Ltd;Contoso;Normal;Product0805015;Blanco;9 x 9.5 x 12.5;1127
Contoso Cafetera automática 5 C E0900 Blanco;Contoso, Ltd;Contoso;Economía;Product0805016;Blanco;12  x 14  x 3.9 ;981
Contoso Cafetera 5 C E0900 Blanco;Contoso, Ltd;Contoso;Economía;Product0805017;Blanco;15.3 x 16 x 13   ;1213
Contoso Cafetera 4 C E0800 Blanco;Contoso, Ltd;Contoso;Economía;Product0805018;Blanco;12.5 x 8.8 x 12.8;1132
Contoso Cafetera superautomática 12 C X1250 Gris;Contoso, Ltd;Contoso;Deluxe;Product0805019;Gris;12.5  x 14  x 3.9 ;515
Contoso Cafetera automática 10 C M1000 Gris;Contoso, Ltd;Contoso;Normal;Product0805020;Gris;11.3 x 17 x 14 ;623
Contoso Cafetera 12 C M1000 Gris;Contoso, Ltd;Contoso;Normal;Product0805021;Gris;8.6 x 12.4 x 13 ;1097
Contoso Cafetera automática 5 C E0900 Gris;Contoso, Ltd;Contoso;Economía;Product0805022;Gris;5.8  x 7.8  x 1.7 ;975
Contoso Cafetera 5 C E0900 Gris;Contoso, Ltd;Contoso;Economía;Product0805023;Gris;5.8  x 7.8  x 1.7 ;851
Contoso Cafetera 4 C E0800 Gris;Contoso, Ltd;Contoso;Economía;Product0805024;Gris;15.3 x 16 x 13   ;1006
Adventure Works Cafetera superautomática 12 C X125 Negro;Adventure Works;Adventure Works;Deluxe;Product0805025;Negro;12.5 x 8.8 x 12.8;199
Adventure Works Cafetera automática 10 C M100 Negro;Adventure Works;Adventure Works;Normal;Product0805026;Negro;12.5  x 14  x 3.9 ;462
Adventure Works Cafetera 12 C M100 Negro;Adventure Works;Adventure Works;Normal;Product0805027;Negro;11.3 x 17 x 14 ;994
Adventure Works Cafetera automática 5 C E090 Negro;Adventure Works;Adventure Works;Economía;Product0805028;Negro;8.6 x 12.4 x 13 ;1034
Adventure Works Cafetera 5 C E090 Negro;Adventure Works;Adventure Works;Economía;Product0805029;Negro;5.8  x 7.8  x 1.7 ;1134
Adventure Works Cafetera 4 C E080 Negro;Adventure Works;Adventure Works;Economía;Product0805030;Negro;5.8  x 7.8  x 1.7 ;1043
Adventure Works Cafetera superautomática 12 C X125 Plata;Adventure Works;Adventure Works;Deluxe;Product0805031;Plata;22  x 20.5  x 3.4  ;144
Adventure Works Cafetera automática 10 C M100 Plata;Adventure Works;Adventure Works;Normal;Product0805032;Plata;16.1  x 6.5  x 1.8 ;486
Adventure Works Cafetera 12 C M100 Plata;Adventure Works;Adventure Works;Normal;Product0805033;Plata;2.8  x 5.2  x 1.3 ;882
Adventure Works Cafetera automática 5 C E090 Plata;Adventure Works;Adventure Works;Economía;Product0805034;Plata;8.1  x 5  x 1.9 ;1123
Adventure Works Cafetera 5 C E090 Plata;Adventure Works;Adventure Works;Economía;Product0805035;Plata;17.2  x 7.5  x 3.5 ;1047
Adventure Works Cafetera 4 C E080 Plata;Adventure Works;Adventure Works;Economía;Product0805036;Plata;8.1  x 5  x 1.9 ;1228
Adventure Works Cafetera superautomática 12 C X125 Blanco;Adventure Works;Adventure Works;Deluxe;Product0805037;Blanco;1.7  x 3.5  x 0.9  ;152
Adventure Works Cafetera automática 10 C M100 Blanco;Adventure Works;Adventure Works;Normal;Product0805038;Blanco;17.2  x 7.5  x 3.5 ;616
Adventure Works Cafetera 12 C M100 Blanco;Adventure Works;Adventure Works;Normal;Product0805039;Blanco;8.1  x 5  x 1.9 ;923
Adventure Works Cafetera automática 5 C E090 Blanco;Adventure Works;Adventure Works;Economía;Product0805040;Blanco;3  x 3.8  x 0.3 ;984
Adventure Works Cafetera 5 C E090 Blanco;Adventure Works;Adventure Works;Economía;Product0805041;Blanco;20  x 20.5  x 3.4  ;1219
Adventure Works Cafetera 4 C E080 Blanco;Adventure Works;Adventure Works;Economía;Product0805042;Blanco;12.5  x 14  x 3.11 ;921
Adventure Works Cafetera superautomática 12 C X125 Gris;Adventure Works;Adventure Works;Deluxe;Product0805043;Gris;2.1  x 3  x 0.9  ;221
Adventure Works Cafetera automática 10 C M100 Gris;Adventure Works;Adventure Works;Normal;Product0805044;Gris;1.3  x 1.1  x 3.5 ;591
Adventure Works Cafetera 12 C M100 Gris;Adventure Works;Adventure Works;Normal;Product0805045;Gris;17.5  x 28  x 3.5  ;948
Adventure Works Cafetera automática 5 C E090 Gris;Adventure Works;Adventure Works;Economía;Product0805046;Gris;17.5  x 28  x 3.5  ;1263
Adventure Works Cafetera 5 C E090 Gris;Adventure Works;Adventure Works;Economía;Product0805047;Gris;17.4  x 12  x 1.9 ;996
Adventure Works Cafetera 4 C E080 Gris;Adventure Works;Adventure Works;Economía;Product0805048;Gris;1.3  x 1.1  x 3.5 ;1032
Fabrikam Cafetera superautomática 12 C X125 Negro;Fabrikam, Inc.;Fabrikam;Deluxe;Product0805049;Negro;17.4  x 12  x 1.8 ;164
Fabrikam Cafetera automática 10 C M100 Negro;Fabrikam, Inc.;Fabrikam;Normal;Product0805050;Negro;17.5  x 28  x 3.5  ;658
Fabrikam Cafetera 12 C M100 Negro;Fabrikam, Inc.;Fabrikam;Normal;Product0805051;Negro;8.6 x 12.4 x 13 ;1207
Fabrikam Cafetera automática 5 C E090 Negro;Fabrikam, Inc.;Fabrikam;Economía;Product0805052;Negro;5.8  x 7.8  x 1.7 ;868
Fabrikam Cafetera 5 C E090 Negro;Fabrikam, Inc.;Fabrikam;Economía;Product0805053;Negro;5.8  x 7.8  x 1.7 ;967
Fabrikam Cafetera 4 C E080 Negro;Fabrikam, Inc.;Fabrikam;Economía;Product0805054;Negro;22  x 20.5  x 3.4  ;1098
Fabrikam Cafetera superautomática 12 C X125 Plata;Fabrikam, Inc.;Fabrikam;Deluxe;Product0805055;Plata;16.1  x 6.5  x 1.8 ;165
Fabrikam Cafetera automática 10 C M100 Plata;Fabrikam, Inc.;Fabrikam;Normal;Product0805056;Plata;2.8  x 5.2  x 1.3 ;594
Fabrikam Cafetera 12 C M100 Plata;Fabrikam, Inc.;Fabrikam;Normal;Product0805057;Plata;8.1  x 5  x 1.9 ;953
Fabrikam Cafetera automática 5 C E090 Plata;Fabrikam, Inc.;Fabrikam;Economía;Product0805058;Plata;17.2  x 7.5  x 3.5 ;1227
Fabrikam Cafetera 5 C E090 Plata;Fabrikam, Inc.;Fabrikam;Economía;Product0805059;Plata;8.1  x 5  x 1.9 ;971
Fabrikam Cafetera 4 C E080 Plata;Fabrikam, Inc.;Fabrikam;Economía;Product0805060;Plata;1.7  x 3.5  x 0.9  ;963
Fabrikam Cafetera superautomática 12 C X125 Blanco;Fabrikam, Inc.;Fabrikam;Deluxe;Product0805061;Blanco;17.2  x 7.5  x 3.5 ;94
Fabrikam Cafetera automática 10 C M100 Blanco;Fabrikam, Inc.;Fabrikam;Normal;Product0805062;Blanco;8.1  x 5  x 1.9 ;520
Fabrikam Cafetera 12 C M100 Blanco;Fabrikam, Inc.;Fabrikam;Normal;Product0805063;Blanco;3  x 3.8  x 0.3 ;967
Fabrikam Cafetera automática 5 C E090 Blanco;Fabrikam, Inc.;Fabrikam;Economía;Product0805064;Blanco;20  x 20.5  x 3.4  ;923
Fabrikam Cafetera 5 C E090 Blanco;Fabrikam, Inc.;Fabrikam;Economía;Product0805065;Blanco;12.5  x 14  x 3.1 ;1212
Fabrikam Cafetera 4 C E080 Blanco;Fabrikam, Inc.;Fabrikam;Economía;Product0805066;Blanco;2.1  x 3  x 0.9  ;1059
Fabrikam Cafetera superautomática 12 C X125 Gris;Fabrikam, Inc.;Fabrikam;Deluxe;Product0805067;Gris;1.3  x 1.1  x 3.5 ;143
Fabrikam Cafetera automática 10 C M100 Gris;Fabrikam, Inc.;Fabrikam;Normal;Product0805068;Gris;17.5  x 28  x 3.5  ;622
Fabrikam Cafetera 12 C M100 Gris;Fabrikam, Inc.;Fabrikam;Normal;Product0805069;Gris;17.5  x 28  x 3.5  ;956
Fabrikam Cafetera automática 5 C E090 Gris;Fabrikam, Inc.;Fabrikam;Economía;Product0805070;Gris;17.4  x 12  x 1.9 ;1133
Fabrikam Cafetera 5 C E090 Gris;Fabrikam, Inc.;Fabrikam;Economía;Product0805071;Gris;1.3  x 1.1  x 3.5 ;991
Fabrikam Cafetera 4 C E080 Gris;Fabrikam, Inc.;Fabrikam;Economía;Product0805072;Gris;17.4  x 12  x 1.8 ;1067
Fabrikam Cafetera 12 C M100 Oro;Fabrikam, Inc.;Fabrikam;Normal;Product0805073;Oro;17.5  x 28  x 3.5  ;1045
Fabrikam Cafetera automática 5 C E090 Oro;Fabrikam, Inc.;Fabrikam;Economía;Product0805074;Oro;12.4  x 14  x 3.8 ;974
Adventure Works Lámpara de planta X1150 Negro;Adventure Works;Adventure Works;Deluxe;Product0806001;Negro;15.2 x 13 x 14.2;181
Adventure Works Lámpara de planta M2150 Negro;Adventure Works;Adventure Works;Normal;Product0806002;Negro;8 x 7 x 23.5;491
Adventure Works Chandelier M8150 Negro;Adventure Works;Adventure Works;Normal;Product0806003;Negro;8 x 8 x 28.5;352
Adventure Works Chandelier M6150 Negro;Adventure Works;Adventure Works;Normal;Product0806004;Negro;7 x 7 x 12 ;832
Adventure Works Lámpara de pared E2150 Negro;Adventure Works;Adventure Works;Economía;Product0806005;Negro;8 x 8 x 28.5;794
Adventure Works Lámpara de pared E3150 Negro;Adventure Works;Adventure Works;Economía;Product0806006;Negro;14.3 x 10.7 x 10.5;1267
Adventure Works Lámpara de escritorio E1300 Negro;Adventure Works;Adventure Works;Economía;Product0806007;Negro;14.3 x 10.7 x 10.5;1273
Adventure Works Lámpara de escritorio E1200 Negro;Adventure Works;Adventure Works;Economía;Product0806008;Negro;13.5x14.2x10;910
Adventure Works Lámpara de planta X1150 Blanco;Adventure Works;Adventure Works;Deluxe;Product0806009;Blanco;20 x 4.5 x 21 ;989
Adventure Works Lámpara de planta M2150 Blanco;Adventure Works;Adventure Works;Normal;Product0806010;Blanco;14 x 10 x 64 ;532
Adventure Works Chandelier M8150 Blanco;Adventure Works;Adventure Works;Normal;Product0806011;Blanco;13.5x14.2x10;732
Adventure Works Chandelier M6150 Blanco;Adventure Works;Adventure Works;Normal;Product0806012;Blanco;13x14x10;892
Adventure Works Lámpara de pared E2150 Blanco;Adventure Works;Adventure Works;Economía;Product0806013;Blanco;14.3 x 10.7 x 10.5;918
Adventure Works Lámpara de pared E3150 Blanco;Adventure Works;Adventure Works;Economía;Product0806014;Blanco;10.5 x 10.5 x 14.5;1076
Adventure Works Lámpara de escritorio E1300 Blanco;Adventure Works;Adventure Works;Economía;Product0806015;Blanco;15.5 x 12.5 x 10.5;1077
Adventure Works Lámpara de escritorio E1200 Blanco;Adventure Works;Adventure Works;Economía;Product0806016;Blanco;12 x 12.8 x 10.5;874
Adventure Works Lámpara de planta X1150 Plata;Adventure Works;Adventure Works;Deluxe;Product0806017;Plata;5 x 4 x 6.5;921
Adventure Works Lámpara de planta M2150 Plata;Adventure Works;Adventure Works;Normal;Product0806018;Plata;7 x 7 x 16.4;569
Adventure Works Chandelier M8150 Plata;Adventure Works;Adventure Works;Normal;Product0806019;Plata;5 x 4 x 6.5;676
Adventure Works Chandelier M6150 Plata;Adventure Works;Adventure Works;Normal;Product0806020;Plata;6 x 6 x 18 ;1087
Adventure Works Lámpara de pared E2150 Plata;Adventure Works;Adventure Works;Economía;Product0806021;Plata;5 x 4 x 6.5;1066
Adventure Works Lámpara de pared E3150 Plata;Adventure Works;Adventure Works;Economía;Product0806022;Plata;7 x 7 x 16.4;1215
Adventure Works Lámpara de escritorio E1300 Plata;Adventure Works;Adventure Works;Economía;Product0806023;Plata;5 x 4 x 6.5;875
Adventure Works Lámpara de escritorio E1200 Plata;Adventure Works;Adventure Works;Economía;Product0806024;Plata;7 x 7 x 16.4;905
Adventure Works Lámpara de planta X1150 Gris;Adventure Works;Adventure Works;Deluxe;Product0806025;Gris;5 x 5 x 7.5 ;855
Adventure Works Lámpara de planta M2150 Gris;Adventure Works;Adventure Works;Normal;Product0806026;Gris;14 x 5 x 5;763
Adventure Works Chandelier M8150 Gris;Adventure Works;Adventure Works;Normal;Product0806027;Gris;5 x 4 x 6.5;492
Adventure Works Chandelier M6150 Gris;Adventure Works;Adventure Works;Normal;Product0806028;Gris;14 x 5 x 5;952
Adventure Works Lámpara de pared E2150 Gris;Adventure Works;Adventure Works;Economía;Product0806029;Gris;5 x 4 x 6.5;948
Adventure Works Lámpara de pared E3150 Gris;Adventure Works;Adventure Works;Economía;Product0806030;Gris;14 x 5 x 5;1092
Adventure Works Lámpara de escritorio E1300 Gris;Adventure Works;Adventure Works;Economía;Product0806031;Gris;5 x 5 x 7.5 ;936
Adventure Works Lámpara de escritorio E1200 Gris;Adventure Works;Adventure Works;Economía;Product0806032;Gris;10.5 x 10.5 x 14.5;1166
Adventure Works Lámpara de planta X1150 Azul;Adventure Works;Adventure Works;Deluxe;Product0806033;Azul;14 x 5 x 5;978
Adventure Works Lámpara de planta M2150 Azul;Adventure Works;Adventure Works;Normal;Product0806034;Azul;10.2 x 10.6 x 14.4 ;631
Adventure Works Chandelier M8150 Azul;Adventure Works;Adventure Works;Normal;Product0806035;Azul;10 x 15 x 6;540
Adventure Works Chandelier M6150 Azul;Adventure Works;Adventure Works;Normal;Product0806036;Azul;10.2 x 10.6 x 14.4 ;911
Adventure Works Lámpara de pared E2150 Azul;Adventure Works;Adventure Works;Economía;Product0806037;Azul;10.2 x 10.2 x 63 ;847
Adventure Works Lámpara de pared E3150 Azul;Adventure Works;Adventure Works;Economía;Product0806038;Azul;10.2 x 10.6 x 14.4 ;1037
Adventure Works Lámpara de escritorio E1300 Azul;Adventure Works;Adventure Works;Economía;Product0806039;Azul;10 x 15 x 6;957
Adventure Works Lámpara de escritorio E1200 Azul;Adventure Works;Adventure Works;Economía;Product0806040;Azul;10 x 10 x 16.5;1409
WWI Lámpara de planta X115 Negro;Wide World Importers;Wide World Importers;Deluxe;Product0806041;Negro;6.5 x 4 x 9;1116
WWI Lámpara de planta M215 Negro;Wide World Importers;Wide World Importers;Normal;Product0806042;Negro;8 x 4 x 9;583
WWI Chandelier M815 Negro;Wide World Importers;Wide World Importers;Normal;Product0806043;Negro;12 x 10.5 x 14 ;599
WWI Chandelier M615 Negro;Wide World Importers;Wide World Importers;Normal;Product0806044;Negro;15.5 x 10.5 x 14 ;1097
WWI Lámpara de pared E215 Negro;Wide World Importers;Wide World Importers;Economía;Product0806045;Negro;20 x 10 x 50.5;836
WWI Lámpara de pared E315 Negro;Wide World Importers;Wide World Importers;Economía;Product0806046;Negro;10.5 x 10.5 x 14.5;1214
WWI Lámpara de escritorio E130 Negro;Wide World Importers;Wide World Importers;Economía;Product0806047;Negro;15.2 x 13 x 14.2;1106
WWI Lámpara de escritorio E120 Negro;Wide World Importers;Wide World Importers;Economía;Product0806048;Negro;8 x 7 x 23.5;1097
WWI Lámpara de planta X115 Blanco;Wide World Importers;Wide World Importers;Deluxe;Product0806049;Blanco;8 x 8 x 28.5;892
WWI Lámpara de planta M215 Blanco;Wide World Importers;Wide World Importers;Normal;Product0806050;Blanco;7 x 7 x 12 ;627
WWI Chandelier M815 Blanco;Wide World Importers;Wide World Importers;Normal;Product0806051;Blanco;8 x 8 x 28.5;648
WWI Chandelier M615 Blanco;Wide World Importers;Wide World Importers;Normal;Product0806052;Blanco;14.3 x 10.7 x 10.5;1206
WWI Lámpara de pared E215 Blanco;Wide World Importers;Wide World Importers;Economía;Product0806053;Blanco;14.3 x 10.7 x 10.5;1193
WWI Lámpara de pared E315 Blanco;Wide World Importers;Wide World Importers;Economía;Product0806054;Blanco;13.5x14.2x10;928
WWI Lámpara de escritorio E130 Blanco;Wide World Importers;Wide World Importers;Economía;Product0806055;Blanco;20 x 4.5 x 21 ;1268
WWI Lámpara de escritorio E120 Blanco;Wide World Importers;Wide World Importers;Economía;Product0806056;Blanco;14 x 10 x 64 ;942
WWI Lámpara de planta X115 Plata;Wide World Importers;Wide World Importers;Deluxe;Product0806057;Plata;13.5x14.2x10;825
WWI Lámpara de planta M215 Plata;Wide World Importers;Wide World Importers;Normal;Product0806058;Plata;13x14x10;514
WWI Chandelier M815 Plata;Wide World Importers;Wide World Importers;Normal;Product0806059;Plata;14.3 x 10.7 x 10.5;362
WWI Chandelier M615 Plata;Wide World Importers;Wide World Importers;Normal;Product0806060;Plata;10.5 x 10.5 x 14.5;1057
WWI Lámpara de pared E215 Plata;Wide World Importers;Wide World Importers;Economía;Product0806061;Plata;15.5 x 12.5 x 10.5;977
WWI Lámpara de pared E315 Plata;Wide World Importers;Wide World Importers;Economía;Product0806062;Plata;12 x 12.8 x 10.5;1041
WWI Lámpara de escritorio E130 Plata;Wide World Importers;Wide World Importers;Economía;Product0806063;Plata;5 x 4 x 6.5;998
WWI Lámpara de escritorio E120 Plata;Wide World Importers;Wide World Importers;Economía;Product0806064;Plata;7 x 7 x 16.4;1102
WWI Lámpara de planta X115 Gris;Wide World Importers;Wide World Importers;Deluxe;Product0806065;Gris;5 x 4 x 6.5;1106
WWI Lámpara de planta M215 Gris;Wide World Importers;Wide World Importers;Normal;Product0806066;Gris;6 x 6 x 18 ;696
WWI Chandelier M815 Gris;Wide World Importers;Wide World Importers;Normal;Product0806067;Gris;5 x 4 x 6.5;546
WWI Chandelier M615 Gris;Wide World Importers;Wide World Importers;Normal;Product0806068;Gris;7 x 7 x 16.4;916
WWI Lámpara de pared E215 Gris;Wide World Importers;Wide World Importers;Economía;Product0806069;Gris;5 x 4 x 6.5;992
WWI Lámpara de pared E315 Gris;Wide World Importers;Wide World Importers;Economía;Product0806070;Gris;7 x 7 x 16.4;1431
WWI Lámpara de escritorio E130 Gris;Wide World Importers;Wide World Importers;Economía;Product0806071;Gris;5 x 5 x 7.5 ;628
WWI Lámpara de escritorio E120 Gris;Wide World Importers;Wide World Importers;Economía;Product0806072;Gris;14 x 5 x 5;999
WWI Lámpara de planta X115 Azul;Wide World Importers;Wide World Importers;Deluxe;Product0806073;Azul;5 x 4 x 6.5;648
WWI Lámpara de planta M215 Azul;Wide World Importers;Wide World Importers;Normal;Product0806074;Azul;14 x 5 x 5;654
WWI Chandelier M815 Azul;Wide World Importers;Wide World Importers;Normal;Product0806075;Azul;5 x 4 x 6.5;874
WWI Chandelier M615 Azul;Wide World Importers;Wide World Importers;Normal;Product0806076;Azul;14 x 5 x 5;918
WWI Lámpara de pared E215 Azul;Wide World Importers;Wide World Importers;Economía;Product0806077;Azul;5 x 5 x 7.5 ;1114
WWI Lámpara de pared E315 Azul;Wide World Importers;Wide World Importers;Economía;Product0806078;Azul;10.5 x 10.5 x 14.5;914
WWI Lámpara de escritorio E130 Azul;Wide World Importers;Wide World Importers;Economía;Product0806079;Azul;14 x 5 x 5;1051
WWI Lámpara de escritorio E120 Azul;Wide World Importers;Wide World Importers;Economía;Product0806080;Azul;10.2 x 10.6 x 14.4 ;1028
Proseware Lámpara de planta X0115 Negro;Proseware, Inc.;Proseware;Deluxe;Product0806081;Negro;10 x 15 x 6;819
Proseware Lámpara de planta M0215 Negro;Proseware, Inc.;Proseware;Normal;Product0806082;Negro;10.2 x 10.6 x 14.4 ;612
Proseware Chandelier M0815 Negro;Proseware, Inc.;Proseware;Normal;Product0806083;Negro;10.2 x 10.2 x 63 ;499
Proseware Chandelier M0615 Negro;Proseware, Inc.;Proseware;Normal;Product0806084;Negro;10.2 x 10.6 x 14.4 ;973
Proseware Lámpara de pared E0215 Negro;Proseware, Inc.;Proseware;Economía;Product0806085;Negro;10 x 15 x 6;1114
Proseware Lámpara de pared E0315 Negro;Proseware, Inc.;Proseware;Economía;Product0806086;Negro;10 x 10 x 16.5;1273
Proseware Lámpara de escritorio E0130 Negro;Proseware, Inc.;Proseware;Economía;Product0806087;Negro;6.5 x 4 x 9;1079
Proseware Lámpara de escritorio E0120 Negro;Proseware, Inc.;Proseware;Economía;Product0806088;Negro;8 x 4 x 9;1016
Proseware Lámpara de planta X0115 Blanco;Proseware, Inc.;Proseware;Deluxe;Product0806089;Blanco;12 x 10.5 x 14 ;743
Proseware Lámpara de planta M0215 Blanco;Proseware, Inc.;Proseware;Normal;Product0806090;Blanco;15.5 x 10.5 x 14 ;551
Proseware Chandelier M0815 Blanco;Proseware, Inc.;Proseware;Normal;Product0806091;Blanco;20 x 10 x 50.5;766
Proseware Chandelier M0615 Blanco;Proseware, Inc.;Proseware;Normal;Product0806092;Blanco;10.5 x 10.5 x 14.5;854
Proseware Lámpara de pared E0215 Blanco;Proseware, Inc.;Proseware;Economía;Product0806093;Blanco;5 x 4 x 6.5;1380
